job,url,notice_status,work_status,done_time
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412200001952&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412200000848&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2408210002279&src=etc*search,exist,null,null
DA,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412120001368&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412120003442&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2405210004991&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412090000453&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412090005637&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2403180000246&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412190004286&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2409050001066&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411200002403&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2408150000722&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411220002197&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412060004522&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412200001932&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412020003128&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411290003876&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412020001381&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2410240002055&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2407010000382&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2404030001315&src=etc*search,exist,null,null
DA,https://job.incruit.com/jobdb_info/jobpost.asp?job=2408090001122&src=etc*search,exist,null,null
BE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2405290000978&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412130000994&src=etc*search,exist,null,null
BE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411280002029&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2406280002366&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411190000961&src=etc*search,exist,null,null
BE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411140000697&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412100002278&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412190000784&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2406270004415&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412200003366&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2406140004434&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2403290000372&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412110005209&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412160001035&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411180003208&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412170002414&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412040000997&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412100002551&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412120004855&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412100001341&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412110004228&src=etc*search,exist,null,null
